DEPTH,BVW,KLOGH,PHIF,VSH,DT,GR,NPHI,PEF,RHOB,RT,LITHOLOGY
3339.700279,0.021500001,3089.186035,0.216100007,0.059500001,84.75160217,12.34249973,0.161699995,0,2.237600088,87.21279907,Sandstone
3339.85268,0.021500001,2891.156006,0.215399995,0.0616,83.9315033,12.6697998,0.158899993,0,2.236299992,87.05349731,Sandstone
3340.00508,0.0217,2555.727051,0.215100005,0.066100001,83.94069672,13.38119984,0.155300006,0,2.233099937,85.32109833,Sandstone
3340.15748,0.0221,1765.998047,0.221799999,0.085199997,84.58799744,16.38310051,0.168200001,0,2.228499889,83.81140137,Sandstone
3340.309881,0.022299999,1333.590942,0.224199995,0.097800002,84.21849823,18.35560036,0.169400007,0,2.22300005,83.90139771,Sandstone
3340.462281,0.0231,755.7857056,0.220899999,0.1175,83.88289642,21.4428997,0.164499998,0,2.226799965,77.00569916,Sandstone
3340.614681,0.023399999,625.5247803,0.216000006,0.121299997,84.16139984,22.04649925,0.161899999,0,2.237999916,73.54199982,Sandstone
3340.767082,0.023700001,555.8679199,0.215800002,0.125699997,84.1289978,22.73999977,0.164100006,0,2.24119997,71.18260193,Sandstone
3340.919482,0.0241,763.0855103,0.215800002,0.113499999,84.29260254,20.81229973,0.172900006,0,2.251499891,67.80660248,Sandstone
3341.071882,0.024499999,999.7600098,0.2183,0.104800001,84.25240326,19.44689941,0.177200004,0,2.249300003,65.28150177,Sandstone
3341.224282,0.024800001,1415.005981,0.218799993,0.091700003,84.94129944,17.40010071,0.174799994,0,2.244800091,63.31240082,Sandstone
3341.376683,0.0253,1424.792969,0.225999996,0.096600004,85.05549622,18.16460037,0.180800006,0,2.230799913,61.54389954,Sandstone
3341.529083,0.0255,1283.744019,0.228200004,0.102200001,84.76080322,19.03969955,0.182500005,0,2.226500034,61.06340027,Sandstone
3341.681483,0.025599999,970.9882813,0.225299999,0.1109,84.89969635,20.41740036,0.176300004,0,2.227600098,60.33100128,Sandstone
3341.833884,0.025900001,930.9765015,0.226999998,0.113799997,84.5223999,20.85950089,0.181400001,0,2.228699923,58.90950012,Sandstone
3341.986284,0.026000001,943.3308716,0.225999996,0.112499997,84.31719971,20.66349983,0.176499993,0,2.226000071,58.35039902,Sandstone
3342.138684,0.026000001,815.3983154,0.226400003,0.1184,84.14520264,21.59569931,0.180099994,0,2.229000092,58.24570084,Sandstone
3342.291085,0.0262,764.2600708,0.226999998,0.121399999,84.26010132,22.05349922,0.183500007,0,2.231300116,57.58129883,Sandstone
3342.443485,0.025800001,747.4984741,0.222399995,0.119000003,84.21849823,21.67889977,0.174700007,0,2.234299898,58.58890152,Sandstone
3342.595885,0.0261,1040.17395,0.225099996,0.108099997,83.9815979,19.96820068,0.183500007,0,2.236799955,57.11569977,Sandstone
